"","title","author","path","date","response"
"220","[冏雷] 醉後大丈夫3-我受夠老周了......","cyr1216","/bbs/movie/M.1370624176.A.7A8.html"," 6/08","10"
"221","[情報] 伍迪艾倫新片《Blue Jasmine》預告!","bearmiki","/bbs/movie/M.1370624946.A.0ED.html"," 6/08","7"
"222","[討論]  台灣會上小時代嗎？","s88050260234","/bbs/movie/M.1370629320.A.6B1.html"," 6/08","2"
"223","[負雷] 地球過後 還是別看吧...","virtureal","/bbs/movie/M.1370629547.A.975.html"," 6/08","13"
"224","Re: [討論] 超人跟鋼鐵人誰飛得比較快?","hoopps","/bbs/movie/M.1370630264.A.2F3.html"," 6/08","6"
"225","[新聞] 誰演希拉蕊？ 凱莉穆里根可能出線","sampsonlu919","/bbs/movie/M.1370630542.A.1AD.html"," 6/08","8"
"226","[討論] 玩命光頭六[雷]","plko00","/bbs/movie/M.1370632045.A.97F.html"," 6/08","2"
"227","[好雷] 資本愛情故事","prc","/bbs/movie/M.1370632966.A.F19.html"," 6/08","5"
"228","[討論] 重新看了一次玩命關頭3！","snake570","/bbs/movie/M.1370647493.A.9F2.html"," 6/08","11"
"229","[新聞] 311受災動物紀錄片 影響學子深思","honkwun","/bbs/movie/M.1370648929.A.568.html"," 6/08","3"
"230","[討論] 天下無雙- 劉鎮偉","linkcat","/bbs/movie/M.1370652427.A.918.html"," 6/08","8"
"231","[新聞] 陸留學生臨演上癮 新「超人」扮牧羊人","octobird","/bbs/movie/M.1370652460.A.5D3.html"," 6/08","3"
"232","[閒聊] Casey Affleck","Urda","/bbs/movie/M.1370654067.A.FEB.html"," 6/08","5"
"233","[新聞] 新超人受訪 談多年前遇羅素克洛勵志故事","scarlettC","/bbs/movie/M.1370655401.A.6FF.html"," 6/08","11"
"234","[轉錄] 旁觀者周星馳","wty","/bbs/movie/M.1370655891.A.B04.html"," 6/08","11"
"235","[討論]「屌爆俠」亞倫強森有望於《復仇者2》出演","tkuaaa","/bbs/movie/M.1370656300.A.56E.html"," 6/08","27"
"236","[轉錄] 衛報：好萊塢取悅中國的“藝術投降”","wty","/bbs/movie/M.1370657932.A.05A.html"," 6/08","21"
"237","[好雷] 末路車神 ","Anthonypapa","/bbs/movie/M.1370663005.A.68A.html"," 6/08","18"
"238","[請益] 出神入化 首場撲克牌魔術問題","knight9135","/bbs/movie/M.1370664158.A.861.html"," 6/08","16"
"239","[好雷]《闇黑無界：星際爭霸戰》之大家都好可愛","smalllily","/bbs/movie/M.1370664259.A.2A5.html"," 6/08","37"
"240","[討論] 千禧曼波與基隆斷橋","s943","/bbs/movie/M.1370676647.A.3F6.html"," 6/08","1"
"241","[問片] 主角群跑到有沙漠文化的外星球","ilove305mmm","/bbs/movie/M.1370680949.A.7A2.html"," 6/08","7"
"242","Re: [巨雷]Man of Steel的劇情 ","alljerry04","/bbs/movie/M.1370680949.A.C35.html"," 6/08","5"
"243","[討論] 梅爾吉勃遜可能在浴血任務3演反派","beckseaton","/bbs/movie/M.1370681363.A.617.html"," 6/08","32"
"244","[討論] 【獵蛇行動】預告 尼可拉斯凱吉新片 ","tkuaaa","/bbs/movie/M.1370682521.A.112.html"," 6/08","2"
"245","[討論] 台北電影節i-bon印票問題處理參考","winer5482","/bbs/movie/M.1370682934.A.493.html"," 6/08","10"
"246","[請益] 我們買了動物園","xxx761011","/bbs/movie/M.1370683657.A.B64.html"," 6/08","6"
"247","Re: [好雷] 愛情速可達 - 演技最精彩的愛情小品","clarkman","/bbs/movie/M.1370685916.A.4D2.html"," 6/08","3"
"248","[好雷 ] 機密真相(the Flight)，機長重生記","book1998","/bbs/movie/M.1370688183.A.1CA.html"," 6/08","18"
"249","[好雷] 玩命關頭6 ","Yijhen0525","/bbs/movie/M.1370688463.A.8CF.html"," 6/08","9"
"250","Fw: [心得] 花痕（花のあと）","margol","/bbs/movie/M.1370688550.A.FC1.html"," 6/08","1"
"251","[請益] 醉後大丈夫3 問一首歌(有雷)","timmyyeh","/bbs/movie/M.1370694775.A.888.html"," 6/08","4"
"252","[問片] 一部關於警匪的恐怖港片(再世豪哥)","hellokidding","/bbs/movie/M.1370695475.A.53A.html"," 6/08","2"
"253","[轉錄] 毛尖談""亞果出任務""的氣氛塑造","wty","/bbs/movie/M.1370695711.A.25E.html"," 6/08",""
"254","[好雷] 腦男  精神醫學的死亡 ","sorg","/bbs/movie/M.1370696562.A.712.html"," 6/08","20"
"255","[討論]李奧納多傳將出演「俄國魔僧」拉斯普京","tkuaaa","/bbs/movie/M.1370699745.A.711.html"," 6/08","26"
"256","[普雷] 惡之教典～用極惡劃開醜陋的教育","paulyear","/bbs/movie/M.1370700205.A.0C2.html"," 6/08","3"
"257","[問片] 美國懸疑片雨夜聚集很多旅客","PKmos","/bbs/movie/M.1370700758.A.EC3.html"," 6/08","6"
"258","[負雷] 出神入化 - 你是武藤遊X嗎?","hahaha42","/bbs/movie/M.1370700779.A.5A0.html"," 6/08","13"
"259","[討論] 好萊塢電影台搞什麼","strike519","/bbs/movie/M.1370701308.A.944.html"," 6/08","4"
"260","[新聞] 電影交流 李行籲開放陸片配額","iam168888888","/bbs/movie/M.1370701544.A.4BB.html"," 6/08","2"
"261","[贈票] holySHARE送你去看【末日之戰】特映會","nerve333","/bbs/movie/M.1370702049.A.714.html"," 6/08",""
"262","[請益] (有雷) 鬼陰驚的片尾","LeeAnAn","/bbs/movie/M.1370702373.A.592.html"," 6/08","2"
"263","[問片] 關於泰國恐怖片","kinkipikachu","/bbs/movie/M.1370703284.A.AD0.html"," 6/08","2"
"264","[新聞] 李烈：製片組優秀的都是女性","sony577","/bbs/movie/M.1370705135.A.F6B.html"," 6/08","7"
"265","[請益] 有人知道天母美麗華影城怎麼消失了嗎???","jerry655106","/bbs/movie/M.1370705741.A.BF1.html"," 6/08",""
"266","[好雷] 無敵破壞王～兩隻大手的愛","zilkle","/bbs/movie/M.1370705759.A.C71.html"," 6/08","4"
"267","[負雷] 神隱任務","ootsepmpmp","/bbs/movie/M.1370705960.A.18C.html"," 6/08","11"
"268","Re: [新聞] 李烈：製片組優秀的都是女性","joe6304105","/bbs/movie/M.1370706117.A.4B4.html"," 6/08","5"
"269","[好雷] 普羅米修斯~~~一些心得","oberon1013","/bbs/movie/M.1370706832.A.0E4.html"," 6/08","16"
"270","Re: [新聞] 李烈：製片組優秀的都是女性","TerryGou","/bbs/movie/M.1370709253.A.FE4.html"," 6/09","14"
"271","Re: [請益] 出神入化 首場撲克牌魔術問題","wuwujaja","/bbs/movie/M.1370709730.A.83D.html"," 6/09","6"
"272","[贈票] 泰國鬼片冠軍 ""淒厲人妻""","np106","/bbs/movie/M.1370711284.A.0E4.html"," 6/09",""
"273","[問片] 很老的外國鬼片","judark","/bbs/movie/M.1370712287.A.956.html"," 6/09",""
"274","Re: [討論] 女生是不是大部份對超人不太感興趣?","t13thbc","/bbs/movie/M.1370712553.A.8DB.html"," 6/09","20"
"275","[閒聊] 又帥又會演戲 好萊塢愛爾蘭男演員大點名","inpudding","/bbs/movie/M.1370713972.A.A70.html"," 6/09","14"
"276","[好雷] 腦男 看似老梗卻處處有新意","cabron","/bbs/movie/M.1370714356.A.954.html"," 6/09","7"
"277","[討論]《變形金剛4》新超跑現身 !角色定位掀討論","northoslo","/bbs/movie/M.1370714830.A.F38.html"," 6/09","12"
"278","[好雷] 大亨小傳","john07","/bbs/movie/M.1370715194.A.DB6.html"," 6/09","6"
"279","[好雷] 科倫拜校園事件","ilw4e","/bbs/movie/M.1370717055.A.D00.html"," 6/09",""
"280","[好雷]普羅米修斯 - 弱肉強食的宇宙","Aliensoul","/bbs/movie/M.1370717156.A.8D9.html"," 6/09","9"
"281","[討論] 電影告白一問","skysareblue","/bbs/movie/M.1370717355.A.D3F.html"," 6/09","8"
"282","[爛雷] 地球過後 應該是睡飽過後... ","squallfinalf","/bbs/movie/M.1370717852.A.A86.html"," 6/09","14"
"283","[請益] 出神入化 某句台詞","howard791203","/bbs/movie/M.1370718093.A.C22.html"," 6/09",""
"284","[討論] 出神入化 咩居克","NameIsJOE","/bbs/movie/M.1370719294.A.8B1.html"," 6/09",""
"285","[普雷]【出神入化】把魔術變刑事案件? ","slion817","/bbs/movie/M.1370721572.A.2F1.html"," 6/09","2"
"286","[問片] 一部有靈魂出竅和惡靈的片","aleck602502","/bbs/movie/M.1370725010.A.0E3.html"," 6/09",""
"287","[片單] 有推薦大場面的戰爭片嗎?","white0115","/bbs/movie/M.1370728844.A.EC2.html"," 6/09","19"
"288","[選片] 出神入化or 森林戰士??","nebougepas","/bbs/movie/M.1370738251.A.4A0.html"," 6/09","5"
"289","[轉錄] 張家輝:一個人的戰鬥","wty","/bbs/movie/M.1370739024.A.91C.html"," 6/09","7"
"290","[請益] 為什麼台灣不拍恐怖片or鬼片?","hariseb","/bbs/movie/M.1370742697.A.F0B.html"," 6/09","34"
"291","[好雷] 大亨小傳 李奧納多飆演技值回票價的華麗","northoslo","/bbs/movie/M.1370745336.A.8B1.html"," 6/09","7"
"292","[問片] 問一部尋寶片","toshii","/bbs/movie/M.1370746940.A.B74.html"," 6/09","6"
"293","[選片] 超人與玩命關頭6","boy091702","/bbs/movie/M.1370747692.A.9F6.html"," 6/09",""
"294","[新聞] 王家衛盛讚 「愛的佔有慾」光速秒殺","sampsonlu919","/bbs/movie/M.1370748548.A.358.html"," 6/09",""
"295","[新聞] 人類清除計畫 血腥傳達反暴力","sampsonlu919","/bbs/movie/M.1370749296.A.5DF.html"," 6/09","5"
"296","[問片] 跟醫學有關係的電影","x1020333","/bbs/movie/M.1370749432.A.D0A.html"," 6/09","3"
"297","[新聞] 導演奈沙馬蘭 票房一部比一部慘","sampsonlu919","/bbs/movie/M.1370751690.A.3A3.html"," 6/09","49"
"298","[新聞] 李冰冰 「變形金剛4」躋身主角群","johnsonllll","/bbs/movie/M.1370754152.A.18A.html"," 6/09","34"
"299","[新聞] 【滅絕遊戲】勇奪北美票房冠軍!","truemovie","/bbs/movie/M.1370755180.A.101.html"," 6/09","5"
"300","[問片] 怪獸大學一問","oOwisdomOo","/bbs/movie/M.1370756170.A.C15.html"," 6/09",""
"301","Re: [討論] 女生是不是大部份對超人不太感興趣?","seedman","/bbs/movie/M.1370758947.A.A73.html"," 6/09","1"
"302","[問片] 問一部西洋舊片","erotom16","/bbs/movie/M.1370759398.A.26A.html"," 6/09","1"
"303","[請益] 請問玩命6中酒的品牌?","cooltony0826","/bbs/movie/M.1370759560.A.E74.html"," 6/09","9"
"304","[請益] Side Effects/藥命關係 (雷)","SINCE1988","/bbs/movie/M.1370760528.A.6EB.html"," 6/09","3"
"305","[片單] 主角有點瘋癲的電影","zaz3311","/bbs/movie/M.1370760900.A.6BB.html"," 6/09","48"
"306","[轉錄] 文章：我是一個物美價廉的演員","wty","/bbs/movie/M.1370762169.A.12E.html"," 6/09","2"
"307","[請益] 想找這2種類型的片 為了單戀對象默默承擔痛苦","unscrupulous","/bbs/movie/M.1370764411.A.9A9.html"," 6/09","1"
"308","[負雷] 地球過後：屎臉晃整集","hcmeowmeow","/bbs/movie/M.1370765137.A.BD7.html"," 6/09","10"
"309","[討論]詹姆斯麥艾維【Filth】新預告 全裸上陣","tkuaaa","/bbs/movie/M.1370765562.A.ED5.html"," 6/09","17"
"310","[普雷] 即刻救援2","orz","/bbs/movie/M.1370767658.A.513.html"," 6/09","6"
"311","Re: [新聞] 導演奈沙馬蘭 票房一部比一部慘","highwho","/bbs/movie/M.1370768189.A.660.html"," 6/09","39"
"312","[好雷]末路車神：松林之外、松林之內 ","whs1987","/bbs/movie/M.1370768783.A.A25.html"," 6/09","8"
"313","[片單] 場景中有出現鏡子的電影?","skywind007","/bbs/movie/M.1370769970.A.776.html"," 6/09","41"
"314","Re: [討論] 女生是不是大部份對超人不太感興趣?","pantani","/bbs/movie/M.1370771169.A.863.html"," 6/09","13"
"315","[好雷] 第二次看新娘百分百 Notting Hill","trokymmr","/bbs/movie/M.1370771361.A.562.html"," 6/09","14"
"316","[問片] 一部關於指揮家的片子","iamsushi","/bbs/movie/M.1370772576.A.9FC.html"," 6/09","3"
"317","[討論] 安海瑟威俏皮短髮　Song One詮釋考古學家","northoslo","/bbs/movie/M.1370775575.A.9E1.html"," 6/09","15"
"318","[新聞] 林志玲SM做白工 富春爆乳床戰不給台客看","azzo","/bbs/movie/M.1370777187.A.FFB.html"," 6/09","19"
"319","[資訊] 不可能的任務：鬼影行動 HBO 播放時間","EijiHoba","/bbs/movie/M.1370779302.A.3F1.html"," 6/09","7"
"320","[片單] 有推薦的懸疑片嗎","alifeforever","/bbs/movie/M.1370779830.A.170.html"," 6/09","19"
"321","[轉錄] 金城武:演員不過是導演下的一顆棋子","wty","/bbs/movie/M.1370779892.A.01C.html"," 6/09","41"
"322","[新聞] 小布好凱 給２.２萬小費","iam168888888","/bbs/movie/M.1370780047.A.0D4.html"," 6/09","7"
"323","[片單] 請推薦搞笑 能讓我笑到崩潰的電影","gangplank","/bbs/movie/M.1370781024.A.FA9.html"," 6/09","爆"
"324","[live] MIB 3 星際戰警 3  HBO 22:00 ","super1937","/bbs/movie/M.1370781234.A.E8F.html"," 6/09","爆"
"325","[討論] 喜劇演員","Jthreesmall","/bbs/movie/M.1370781243.A.0D0.html"," 6/09","8"
"326","[負雷] 地球過後 千萬不要看","mygril","/bbs/movie/M.1370782347.A.A66.html"," 6/09","10"
"327","[贈票] <淒厲人妻>6/10特映會贈票","np106","/bbs/movie/M.1370782467.A.BE6.html"," 6/09",""
"328","[普雷]出神入化 ","narnoi","/bbs/movie/M.1370783666.A.003.html"," 6/09","4"
"329","[好雷]春心蕩漾(Prime)--把最美好的時光留給過去","zamkao","/bbs/movie/M.1370784319.A.400.html"," 6/09","4"
"330","[請益] 電影後製的影片","been0730","/bbs/movie/M.1370784688.A.EFB.html"," 6/09","8"
"331","[討論] 天機 富春山居圖","jujang","/bbs/movie/M.1370784858.A.21E.html"," 6/09","2"
"332","[請益] 地球過後的背景","a5480277","/bbs/movie/M.1370786374.A.5E0.html"," 6/09","1"
"333","[討論]梅根福克斯將在【變形金剛4】現身?!","tkuaaa","/bbs/movie/M.1370786468.A.30E.html"," 6/09","24"
"334","[請益] 關於鋼鐵英雄IMAX的問題","jerry092038","/bbs/movie/M.1370786912.A.074.html"," 6/09","13"
"335","[好雷] 竊聽風暴的疑問 ","a9a99","/bbs/movie/M.1370787146.A.DC6.html"," 6/09","6"
"336","[討論] 逆光飛翔宣傳問題","SUNZIICORSA","/bbs/movie/M.1370787618.A.F50.html"," 6/09","25"
"337","[普雷] 機密真相","coolerxxxooo","/bbs/movie/M.1370789820.A.347.html"," 6/09",""
"338","[問片] 請問一部戰爭逃兵片名 非二戰期間","waterfat520","/bbs/movie/M.1370791550.A.7C3.html"," 6/09","3"
"339","[普雷]出神入化：MAGIC FOR WHAT? ","snowbean324","/bbs/movie/M.1370792483.A.AC7.html"," 6/09","7"
"340","Re: [live] MIB 3 星際戰警 3  HBO 22:00 ","SeanBean","/bbs/movie/M.1370792750.A.113.html"," 6/09","22"
"341","Re: [討論] 女生是不是大部份對超人不太感興趣?","shinbird","/bbs/movie/M.1370793558.A.A72.html"," 6/09","10"
"342","Re: [好雷] 竊聽風暴的疑問 ","cyr1216","/bbs/movie/M.1370794624.A.3C8.html"," 6/10","1"
"343","[閒聊] 如同好酒越陳越香！越老越好看的男明星","inpudding","/bbs/movie/M.1370796125.A.057.html"," 6/10","80"
"344","[好雷] 特種部隊2 ","scrubber","/bbs/movie/M.1370796833.A.FD4.html"," 6/10",""
"345","[分享] 西部片必備的石山 科羅拉多高原紀念碑谷","inpudding","/bbs/movie/M.1370797833.A.BAF.html"," 6/10","3"
"346","[舊雷] 翻滾吧，阿信 ","goodjeff","/bbs/movie/M.1370798004.A.232.html"," 6/10","2"
"347","[問片] 同一天不斷重複的電影","Paulnewman","/bbs/movie/M.1370799253.A.71F.html"," 6/10","15"
"348","[爛雷] 地球過後  沒爬文的我是敗尺啊 ","millia62219","/bbs/movie/M.1370799306.A.DFE.html"," 6/10","75"
"349","[片單] 有出現老歌的台灣電影","nicklin04","/bbs/movie/M.1370800569.A.86A.html"," 6/10","17"
"350","[好雷]《露西亞離開之後(After Lucia)》","linrob","/bbs/movie/M.1370802421.A.11F.html"," 6/10","2"
"351","[片單] 想請問有沒有以德軍為觀點的二戰片？","hehe3210","/bbs/movie/M.1370804914.A.979.html"," 6/10","14"
"352","[普好雷] 腦男","a85316","/bbs/movie/M.1370805199.A.A85.html"," 6/10","3"
"353","[問片] 二戰片名 廚房夾子夾機槍 (約翰.巴西隆)","aisidi","/bbs/movie/M.1370812342.A.C3C.html"," 6/10","8"
"354","[新聞] 《醉後大丈夫3》沒醉照出糗","mart5301","/bbs/movie/M.1370829315.A.675.html"," 6/10",""
"355","[轉錄] 謝霆鋒：我比從前快樂","wty","/bbs/movie/M.1370829829.A.55A.html"," 6/10","20"
"356","[好雷] 美中不足的出神入化 ","ckshchen","/bbs/movie/M.1370830176.A.958.html"," 6/10","5"
"357","[問片] 關於父子親情與家庭問題的電影","chwilliam","/bbs/movie/M.1370832121.A.765.html"," 6/10","1"
"358","[好雷]可比賭城魔術秀的<出神入化>。 ","neverblue","/bbs/movie/M.1370834293.A.C44.html"," 6/10","6"
"359","[選片] 出神入化或醉後大丈夫3","JOJOJIMJIM","/bbs/movie/M.1370835877.A.A26.html"," 6/10","21"
"360","[討論] 超人：鋼鐵英雄 美麗華IMAX","alljerry04","/bbs/movie/M.1370836177.A.FAC.html"," 6/10","53"
"361","[討論] 《X戰警：未來昔日》珍妮佛勞倫斯片場照","northoslo","/bbs/movie/M.1370836924.A.D0E.html"," 6/10","7"
"362","[請益] 星際爭霸戰 闇黑無界 一段台詞?","always123x","/bbs/movie/M.1370836986.A.4AB.html"," 6/10","4"
"363","[討論] 【總舖師】首波正式預告－出師篇","nerve333","/bbs/movie/M.1370837400.A.343.html"," 6/10","3"
"364","[新聞] 《失魂》不寒而慄大搞詭譎氣氛 北影開賣秒殺","zbemuse","/bbs/movie/M.1370837648.A.D0E.html"," 6/10",""
"365","Re: [好雷] 竊聽風暴的疑問 ","NIGHT0330","/bbs/movie/M.1370837814.A.2D5.html"," 6/10","6"
"366","[問片] 收集很多簽名的電影","thesidearm","/bbs/movie/M.1370841866.A.258.html"," 6/10","5"
"367","Re: [有雷] 出神入化之BUG","eachunglin","/bbs/movie/M.1370843256.A.CAE.html"," 6/10","2"
"368","Re: [有雷] 出神入化之BUG","nagisaK","/bbs/movie/M.1370845268.A.E4C.html"," 6/10","2"
"369","[討論] 奉俊昊好萊屋新電影Snowpiercer釋出海報","beckseaton","/bbs/movie/M.1370846580.A.C4C.html"," 6/10","5"
"370","[好雷]《聖殤》亢龍有悔… (有雷)","ash1118","/bbs/movie/M.1370849764.A.162.html"," 6/10","3"
"371","[問片] 拜託高手幫神一部美國早期電影","g70292","/bbs/movie/M.1370849834.A.FC2.html"," 6/10","5"
"372","Re: [有雷] 出神入化之BUG","jtrsp","/bbs/movie/M.1370850156.A.888.html"," 6/10",""
"373","[贈票] 免費電影票：淒厲人妻-驚悚恐怖片","littlewanzz","/bbs/movie/M.1370850915.A.F8F.html"," 6/10","4"
"374","[轉錄] 懸疑大師希區考克與“潛規則”","wty","/bbs/movie/M.1370852169.A.45F.html"," 6/10","2"
"375","[問片] 詢問關於領養小孩卻接連死亡的電影","watchbank","/bbs/movie/M.1370855684.A.335.html"," 6/10","8"
"376","[好雷] 點燃生命之海","prc","/bbs/movie/M.1370855972.A.98B.html"," 6/10","2"
"377","[請益]《出神入化》之小橋段 ","ivan0511","/bbs/movie/M.1370856371.A.DDE.html"," 6/10","6"
"378","[討論]【魔女宅急便】真人版照 尾野真千子加入","tkuaaa","/bbs/movie/M.1370858931.A.D42.html"," 6/10","4"
"379","[討論] 超人:鋼鐵英雄 威秀2D場次比3D的還多！","NANJO1569","/bbs/movie/M.1370861456.A.C1B.html"," 6/10","4"
"380","[討論] 有人跟我一樣覺得鋼鐵人很無聊的嗎?","scrubber","/bbs/movie/M.1370862645.A.EC1.html"," 6/10","5"
"381","[討論] 關於超人鋼鐵英雄的評價","godgan","/bbs/movie/M.1370862926.A.4EB.html"," 6/10","27"
"382","[問片] 多重人格的電影(已徵得：INSiDE short film)","ericsson2133","/bbs/movie/M.1370864037.A.6EA.html"," 6/10","18"
"383","[新聞] 麥特戴蒙求凍齡 勇闖「極樂世界」","sampsonlu919","/bbs/movie/M.1370864046.A.EA8.html"," 6/10","8"
"384","[請益] 大亨小傳中李奧納多的演技","nabiqueen","/bbs/movie/M.1370864824.A.00B.html"," 6/10","12"
"385","[問片] 古老洋片女主角拿血淋在公車門口（結局雷）","TitanChao","/bbs/movie/M.1370866992.A.2C5.html"," 6/10","7"
"386","[新聞] 伊森厭砸大錢拍片 樂拍小電影","iam168888888","/bbs/movie/M.1370867210.A.4FD.html"," 6/10","14"
"387","[新聞] 小班「奧」視群雄 勇奪年度男子漢","sampsonlu919","/bbs/movie/M.1370867785.A.C05.html"," 6/10","1"
"388","[無雷] 森林戰士好看","dianna72","/bbs/movie/M.1370868235.A.CFF.html"," 6/10","4"
"389","[討論] 約翰馬克維奇在多倫多拯救了一名老人","beckseaton","/bbs/movie/M.1370868356.A.69D.html"," 6/10","34"
"390","[轉錄] 王學圻談鋼鐵人3：小勞勃道尼個子矮","wty","/bbs/movie/M.1370870916.A.4E1.html"," 6/10","6"
